"Year","Geography","Source","GeoCode","Value"
2000,"Ontario","Transport",35,50.653
2000,"Ontario","Heavy Industry",35,38.672
2000,"Ontario","Light Manufacturing, Construction and Forest Resources",35,10.903
2000,"Ontario","Buildings",35,34.471
2000,"Ontario","Waste",35,7.402
2000,"Ontario","Agriculture",35,11.071
2000,"Prince Edward Island","Provincial Inventory Total",11,1.96
2000,"Prince Edward Island","Oil and Gas",11,0
2000,"Prince Edward Island","Transport",11,0.677
2000,"Prince Edward Island","Heavy Industry",11,0.013
2000,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.209
2000,"Prince Edward Island","Buildings",11,0.523
2000,"Prince Edward Island","Waste",11,0.087
2000,"Prince Edward Island","Agriculture",11,0.397
2000,"Quebec","Provincial Inventory Total",24,84.853
2000,"Quebec","Oil and Gas",24,3.884
2000,"Quebec","Transport",24,27.994
2000,"Quebec","Heavy Industry",24,21.976
2000,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.697
2000,"Quebec","Buildings",24,12.205
2000,"Quebec","Waste",24,5.702
2000,"Quebec","Agriculture",24,7.789
2000,"Saskatchewan","Provincial Inventory Total",47,76.948
2000,"Saskatchewan","Oil and Gas",47,36.753
2000,"Saskatchewan","Transport",47,6.03
2000,"Saskatchewan","Heavy Industry",47,2.561
2000,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.939
2000,"Saskatchewan","Buildings",47,3.743
2000,"Saskatchewan","Waste",47,1.335
2000,"Saskatchewan","Agriculture",47,11.771
2000,"Yukon","Territorial Inventory Total",60,0.529
2000,"Yukon","Oil and Gas",60,0.137
2000,"Yukon","Transport",60,0.199
2000,"Yukon","Heavy Industry",60,0.041
2000,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.013
2000,"Yukon","Buildings",60,0.092
2000,"Yukon","Waste",60,0.024
2000,"Yukon","Agriculture",60,0.002
2001,"Alberta","Provincial Inventory Total",48,236.262
2001,"Alberta","Oil and Gas",48,108.669
2001,"Alberta","Transport",48,20.106
2001,"Alberta","Heavy Industry",48,17.02
2001,"Alberta","Light Manufacturing, Construction and Forest Resources",48,3.565
2001,"Alberta","Buildings",48,13.7
2001,"Alberta","Waste",48,2.856
2001,"Alberta","Agriculture",48,20.572
2001,"British Columbia","Provincial Inventory Total",59,64.922
2001,"British Columbia","Oil and Gas",59,13.802
2001,"British Columbia","Transport",59,18.461
2001,"British Columbia","Heavy Industry",59,8.415
2001,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,5.007
2001,"British Columbia","Buildings",59,8.692
2001,"British Columbia","Waste",59,2.769
2001,"British Columbia","Agriculture",59,3.022
2001,"Canada","Oil and Gas",,180.585
2001,"Canada","Transport",,141.731
2001,"Canada","Heavy Industry",,90.862
2001,"Canada","Light Manufacturing, Construction and Forest Resources",,26.84
2001,"Canada","Buildings",,80.668
2001,"Canada","Waste",,23.545
2001,"Canada","Agriculture",,61.879
2001,"Manitoba","Provincial Inventory Total",46,19.679
2001,"Manitoba","Oil and Gas",46,1.022
2001,"Manitoba","Transport",46,5.35
2001,"Manitoba","Heavy Industry",46,1.401
2001,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,0.814
2001,"Manitoba","Buildings",46,2.931
2001,"Manitoba","Waste",46,1.219
2001,"Manitoba","Agriculture",46,6.386
2001,"New Brunswick","Provincial Inventory Total",13,22.414
2001,"New Brunswick","Oil and Gas",13,2.41
2001,"New Brunswick","Transport",13,4.237
2001,"New Brunswick","Heavy Industry",13,1.851
2001,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.796
2001,"New Brunswick","Buildings",13,1.226
2001,"New Brunswick","Waste",13,0.883
2001,"New Brunswick","Agriculture",13,0.537
2001,"Newfoundland and Labrador","Provincial Inventory Total",10,9.814
2001,"Newfoundland and Labrador","Oil and Gas",10,1.724
2001,"Newfoundland and Labrador","Transport",10,3.003
2001,"Newfoundland and Labrador","Heavy Industry",10,1.45
2001,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.283
2001,"Newfoundland and Labrador","Buildings",10,0.934
2001,"Newfoundland and Labrador","Waste",10,0.644
2001,"Newfoundland and Labrador","Agriculture",10,0.066
2001,"Northwest Territories","Territorial Inventory Total",61,1.92
2001,"Northwest Territories","Oil and Gas",61,0.508
2001,"Northwest Territories","Transport",61,0.353
2001,"Northwest Territories","Heavy Industry",61,0.578
2001,"Northwest Territories","Light Manufacturing, Construction and Forest Resources",61,0.011
2001,"Northwest Territories","Buildings",61,0.284
2001,"Northwest Territories","Waste",61,0.031
2001,"Northwest Territories","Agriculture",61,0.021
2001,"Nova Scotia","Provincial Inventory Total",12,21.164
2001,"Nova Scotia","Oil and Gas",12,0.966
2001,"Nova Scotia","Transport",12,4.669
2001,"Nova Scotia","Heavy Industry",12,0.856
2001,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.554
2001,"Nova Scotia","Buildings",12,2.975
2001,"Nova Scotia","Waste",12,0.807
2001,"Nova Scotia","Agriculture",12,0.607
2001,"Nunavut","Territorial Inventory Total",62,0.631
2001,"Nunavut","Transport",62,0.32
2001,"Nunavut","Heavy Industry",62,0.22
2001,"Nunavut","Light Manufacturing, Construction and Forest Resources",62,0.004
2001,"Nunavut","Buildings",62,0.013
2001,"Nunavut","Waste",62,0.019
2001,"Ontario","Provincial Inventory Total",35,200.208
2001,"Ontario","Oil and Gas",35,11.067
2001,"Ontario","Transport",35,50.671
2001,"Ontario","Heavy Industry",35,35.753
2001,"Ontario","Light Manufacturing, Construction and Forest Resources",35,10.233
2001,"Ontario","Buildings",35,33.73
2001,"Ontario","Waste",35,7.326
2001,"Ontario","Agriculture",35,10.821
2001,"Prince Edward Island","Provincial Inventory Total",11,1.864
2001,"Prince Edward Island","Oil and Gas",11,0
2001,"Prince Edward Island","Transport",11,0.673
2001,"Prince Edward Island","Heavy Industry",11,0.009
2001,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.19
2001,"Prince Edward Island","Buildings",11,0.502
2001,"Prince Edward Island","Waste",11,0.088
2001,"Prince Edward Island","Agriculture",11,0.356
2001,"Quebec","Provincial Inventory Total",24,82.845
2001,"Quebec","Oil and Gas",24,3.817
2001,"Quebec","Transport",24,27.602
2001,"Quebec","Heavy Industry",24,20.679
2001,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.582
2001,"Quebec","Buildings",24,12.009
2001,"Quebec","Waste",24,5.524
2001,"Quebec","Agriculture",24,8.044
2001,"Saskatchewan","Provincial Inventory Total",47,76.636
2001,"Saskatchewan","Oil and Gas",47,36.497
2001,"Saskatchewan","Transport",47,6.063
2001,"Saskatchewan","Heavy Industry",47,2.595
2001,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.789
2001,"Saskatchewan","Buildings",47,3.585
2001,"Saskatchewan","Waste",47,1.356
2001,"Saskatchewan","Agriculture",47,11.431
2001,"Yukon","Territorial Inventory Total",60,0.525
2001,"Yukon","Oil and Gas",60,0.105
2001,"Yukon","Transport",60,0.224
2001,"Yukon","Heavy Industry",60,0.035
2001,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.012
2001,"Yukon","Buildings",60,0.088
2001,"Yukon","Waste",60,0.024
2001,"Yukon","Agriculture",60,0.016
2002,"Alberta","Provincial Inventory Total",48,237.53
2002,"Alberta","Oil and Gas",48,109.687
2002,"Alberta","Transport",48,19.78
2002,"Alberta","Heavy Industry",48,16.658
2002,"Alberta","Light Manufacturing, Construction and Forest Resources",48,3.446
2002,"Alberta","Buildings",48,15.878
2002,"Alberta","Waste",48,2.93
2002,"Alberta","Agriculture",48,19.909
2002,"British Columbia","Provincial Inventory Total",59,61.89
2002,"British Columbia","Oil and Gas",59,13.296
2002,"British Columbia","Transport",59,18.268
2002,"British Columbia","Heavy Industry",59,7.973
2002,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,4.545
2002,"British Columbia","Buildings",59,9.2
2002,"British Columbia","Waste",59,2.771
2002,"British Columbia","Agriculture",59,2.826
2002,"Canada","Oil and Gas",,184.795
2002,"Canada","Transport",,143.852
2002,"Canada","Heavy Industry",,91.27
2002,"Canada","Light Manufacturing, Construction and Forest Resources",,27.164
2002,"Canada","Buildings",,85.037
2002,"Canada","Waste",,24.028
2002,"Canada","Agriculture",,61.789
2002,"Manitoba","Provincial Inventory Total",46,20.425
2002,"Manitoba","Oil and Gas",46,1.052
2002,"Manitoba","Transport",46,5.454
2002,"Manitoba","Heavy Industry",46,1.394
2002,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,0.969
2002,"Manitoba","Buildings",46,3.121
2002,"Manitoba","Waste",46,1.24
2002,"Manitoba","Agriculture",46,6.733
2002,"New Brunswick","Provincial Inventory Total",13,21.037
2002,"New Brunswick","Oil and Gas",13,2.696
2002,"New Brunswick","Transport",13,4.307
2002,"New Brunswick","Heavy Industry",13,1.736
2002,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.73
2002,"New Brunswick","Buildings",13,1.191
2002,"New Brunswick","Waste",13,0.877
2002,"New Brunswick","Agriculture",13,0.557
2002,"Newfoundland and Labrador","Provincial Inventory Total",10,11.873
2002,"Newfoundland and Labrador","Oil and Gas",10,3.403
2002,"Newfoundland and Labrador","Transport",10,3.095
2002,"Newfoundland and Labrador","Heavy Industry",10,1.493
2002,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.258
2002,"Newfoundland and Labrador","Buildings",10,1.015
2002,"Newfoundland and Labrador","Waste",10,0.642
2002,"Newfoundland and Labrador","Agriculture",10,0.069
2002,"Northwest Territories","Territorial Inventory Total",61,1.594
2002,"Northwest Territories","Oil and Gas",61,0.478
2002,"Northwest Territories","Transport",61,0.327
2002,"Northwest Territories","Heavy Industry",61,0.388
2002,"Northwest Territories","Light Manufacturing, Construction and Forest Resources",61,0.009
2002,"Northwest Territories","Buildings",61,0.258
2002,"Northwest Territories","Waste",61,0.031
2002,"Northwest Territories","Agriculture",61,0.024
2002,"Nova Scotia","Provincial Inventory Total",12,20.4
2002,"Nova Scotia","Oil and Gas",12,1.308
2002,"Nova Scotia","Transport",12,4.779
2002,"Nova Scotia","Heavy Industry",12,1.067
2002,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.628
2002,"Nova Scotia","Buildings",12,2.943
2002,"Nova Scotia","Waste",12,0.806
2002,"Nova Scotia","Agriculture",12,0.591
2002,"Nunavut","Territorial Inventory Total",62,0.681
2002,"Nunavut","Transport",62,0.325
2002,"Nunavut","Heavy Industry",62,0.251
2002,"Nunavut","Light Manufacturing, Construction and Forest Resources",62,0.003
2002,"Nunavut","Buildings",62,0.016
2002,"Nunavut","Waste",62,0.02
2002,"Ontario","Provincial Inventory Total",35,204.805
2002,"Ontario","Oil and Gas",35,12.073
2002,"Ontario","Transport",35,51.893
2002,"Ontario","Heavy Industry",35,36.776
2002,"Ontario","Light Manufacturing, Construction and Forest Resources",35,10.922
2002,"Ontario","Buildings",35,34.159
2002,"Ontario","Waste",35,7.727
2002,"Ontario","Agriculture",35,11.187
2002,"Prince Edward Island","Provincial Inventory Total",11,1.871
2002,"Prince Edward Island","Oil and Gas",11,0
2002,"Prince Edward Island","Transport",11,0.688
2002,"Prince Edward Island","Heavy Industry",11,0.003
2002,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.182
2002,"Prince Edward Island","Buildings",11,0.516
2002,"Prince Edward Island","Waste",11,0.09
2002,"Prince Edward Island","Agriculture",11,0.369
2002,"Quebec","Provincial Inventory Total",24,84.316
2002,"Quebec","Oil and Gas",24,3.829
2002,"Quebec","Transport",24,28.155
2002,"Quebec","Heavy Industry",24,20.96
2002,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.754
2002,"Quebec","Buildings",24,12.583
2002,"Quebec","Waste",24,5.495
2002,"Quebec","Agriculture",24,8.093
2002,"Saskatchewan","Provincial Inventory Total",47,77.72
2002,"Saskatchewan","Oil and Gas",47,36.89
2002,"Saskatchewan","Transport",47,6.546
2002,"Saskatchewan","Heavy Industry",47,2.539
2002,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.706
2002,"Saskatchewan","Buildings",47,4.072
2002,"Saskatchewan","Waste",47,1.373
2002,"Saskatchewan","Agriculture",47,11.414
2002,"Yukon","Territorial Inventory Total",60,0.515
2002,"Yukon","Oil and Gas",60,0.085
2002,"Yukon","Transport",60,0.235
2002,"Yukon","Heavy Industry",60,0.032
2002,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.012
2002,"Yukon","Buildings",60,0.085
2002,"Yukon","Waste",60,0.025
2002,"Yukon","Agriculture",60,0.017
2003,"Alberta","Provincial Inventory Total",48,245.931
2003,"Alberta","Oil and Gas",48,115.026
2003,"Alberta","Transport",48,20.357
2003,"Alberta","Heavy Industry",48,16.38
2003,"Alberta","Light Manufacturing, Construction and Forest Resources",48,3.044
2003,"Alberta","Buildings",48,18.142
2003,"Alberta","Waste",48,2.981
2003,"Alberta","Agriculture",48,19.847
2003,"British Columbia","Provincial Inventory Total",59,61.904
2003,"British Columbia","Oil and Gas",59,12.975
2003,"British Columbia","Transport",59,19.12
2003,"British Columbia","Heavy Industry",59,8.126
2003,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,4.761
2003,"British Columbia","Buildings",59,8.232
2003,"British Columbia","Waste",59,2.881
2003,"British Columbia","Agriculture",59,2.865
2003,"Canada","Oil and Gas",,188.835
2003,"Canada","Transport",,148.912
2003,"Canada","Heavy Industry",,90.012
2003,"Canada","Light Manufacturing, Construction and Forest Resources",,27.112
2003,"Canada","Buildings",,90.273
2003,"Canada","Waste",,24.187
2003,"Canada","Agriculture",,63.599
2003,"Manitoba","Provincial Inventory Total",46,20.713
2003,"Manitoba","Oil and Gas",46,0.799
2003,"Manitoba","Transport",46,5.643
2003,"Manitoba","Heavy Industry",46,1.364
2003,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,0.852
2003,"Manitoba","Buildings",46,2.949
2003,"Manitoba","Waste",46,1.257
2003,"Manitoba","Agriculture",46,7.032
2003,"New Brunswick","Provincial Inventory Total",13,20.732
2003,"New Brunswick","Oil and Gas",13,2.507
2003,"New Brunswick","Transport",13,4.269
2003,"New Brunswick","Heavy Industry",13,1.657
2003,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.739
2003,"New Brunswick","Buildings",13,1.414
2003,"New Brunswick","Waste",13,0.851
2003,"New Brunswick","Agriculture",13,0.566
2003,"Newfoundland and Labrador","Provincial Inventory Total",10,11.623
2003,"Newfoundland and Labrador","Oil and Gas",10,2.863
2003,"Newfoundland and Labrador","Transport",10,3.453
2003,"Newfoundland and Labrador","Heavy Industry",10,1.675
2003,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.225
2003,"Newfoundland and Labrador","Buildings",10,1.086
2003,"Newfoundland and Labrador","Waste",10,0.64
2003,"Newfoundland and Labrador","Agriculture",10,0.093
2003,"Northwest Territories","Territorial Inventory Total",61,1.468
2003,"Northwest Territories","Oil and Gas",61,0.377
2003,"Northwest Territories","Transport",61,0.318
2003,"Northwest Territories","Heavy Industry",61,0.375
2003,"Northwest Territories","Light Manufacturing, Construction and Forest Resources",61,0.015
2003,"Northwest Territories","Buildings",61,0.281
2003,"Northwest Territories","Waste",61,0.031
2003,"Northwest Territories","Agriculture",61,0.016
2003,"Nova Scotia","Provincial Inventory Total",12,21.896
2003,"Nova Scotia","Oil and Gas",12,1.645
2003,"Nova Scotia","Transport",12,5.04
2003,"Nova Scotia","Heavy Industry",12,1.034
2003,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.554
2003,"Nova Scotia","Buildings",12,3.274
2003,"Nova Scotia","Waste",12,0.755
2003,"Nova Scotia","Agriculture",12,0.543
2003,"Nunavut","Territorial Inventory Total",62,0.719
2003,"Nunavut","Transport",62,0.333
2003,"Nunavut","Heavy Industry",62,0.225
2003,"Nunavut","Light Manufacturing, Construction and Forest Resources",62,0.007
2003,"Nunavut","Buildings",62,0.014
2003,"Nunavut","Waste",62,0.02
2003,"Ontario","Provincial Inventory Total",35,206.855
2003,"Ontario","Oil and Gas",35,11.482
2003,"Ontario","Transport",35,52.7
2003,"Ontario","Heavy Industry",35,35.341
2003,"Ontario","Light Manufacturing, Construction and Forest Resources",35,11.488
2003,"Ontario","Buildings",35,36.888
2003,"Ontario","Waste",35,7.762
2003,"Ontario","Agriculture",35,11.55
2003,"Prince Edward Island","Provincial Inventory Total",11,1.949
2003,"Prince Edward Island","Oil and Gas",11,0
2003,"Prince Edward Island","Transport",11,0.712
2003,"Prince Edward Island","Heavy Industry",11,0.002
2003,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.195
2003,"Prince Edward Island","Buildings",11,0.521
2003,"Prince Edward Island","Waste",11,0.101
2003,"Prince Edward Island","Agriculture",11,0.381
2003,"Quebec","Provincial Inventory Total",24,89.109
2003,"Quebec","Oil and Gas",24,3.958
2003,"Quebec","Transport",24,29.923
2003,"Quebec","Heavy Industry",24,21.261
2003,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.743
2003,"Quebec","Buildings",24,13.678
2003,"Quebec","Waste",24,5.508
2003,"Quebec","Agriculture",24,8.066
2003,"Saskatchewan","Provincial Inventory Total",47,79.735
2003,"Saskatchewan","Oil and Gas",47,37.135
2003,"Saskatchewan","Transport",47,6.831
2003,"Saskatchewan","Heavy Industry",47,2.528
2003,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.478
2003,"Saskatchewan","Buildings",47,3.689
2003,"Saskatchewan","Waste",47,1.374
2003,"Saskatchewan","Agriculture",47,12.615
2003,"Yukon","Territorial Inventory Total",60,0.51
2003,"Yukon","Oil and Gas",60,0.068
2003,"Yukon","Transport",60,0.212
2003,"Yukon","Heavy Industry",60,0.044
2003,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.011
2003,"Yukon","Buildings",60,0.105
2003,"Yukon","Waste",60,0.025
2003,"Yukon","Agriculture",60,0.024
2004,"Alberta","Provincial Inventory Total",48,245.763
2004,"Alberta","Oil and Gas",48,115.771
2004,"Alberta","Transport",48,21.41
2004,"Alberta","Heavy Industry",48,17.645
2004,"Alberta","Light Manufacturing, Construction and Forest Resources",48,2.964
2004,"Alberta","Buildings",48,17.323
2004,"Alberta","Waste",48,3.151
2004,"Alberta","Agriculture",48,20.378
2004,"British Columbia","Provincial Inventory Total",59,64.217
2004,"British Columbia","Oil and Gas",59,13.831
2004,"British Columbia","Transport",59,20.211
2004,"British Columbia","Heavy Industry",59,7.944
2004,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,4.996
2004,"British Columbia","Buildings",59,8.203
2004,"British Columbia","Waste",59,2.773
2004,"British Columbia","Agriculture",59,2.909
2004,"Canada","Oil and Gas",,192.236
2004,"Canada","Transport",,153.648
2004,"Canada","Heavy Industry",,93.021
2004,"Canada","Light Manufacturing, Construction and Forest Resources",,28.065
2004,"Canada","Buildings",,88.836
2004,"Canada","Waste",,24.147
2004,"Canada","Agriculture",,64.627
2004,"Manitoba","Provincial Inventory Total",46,20.948
2004,"Manitoba","Oil and Gas",46,0.74
2004,"Manitoba","Transport",46,5.811
2004,"Manitoba","Heavy Industry",46,1.439
2004,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,0.966
2004,"Manitoba","Buildings",46,2.955
2004,"Manitoba","Waste",46,1.274
2004,"Manitoba","Agriculture",46,7.148
2004,"New Brunswick","Provincial Inventory Total",13,21.607
2004,"New Brunswick","Oil and Gas",13,2.735
2004,"New Brunswick","Transport",13,4.277
2004,"New Brunswick","Heavy Industry",13,1.647
2004,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.78
2004,"New Brunswick","Buildings",13,1.65
2004,"New Brunswick","Waste",13,0.832
2004,"New Brunswick","Agriculture",13,0.568
2004,"Newfoundland and Labrador","Provincial Inventory Total",10,10.89
2004,"Newfoundland and Labrador","Oil and Gas",10,2.632
2004,"Newfoundland and Labrador","Transport",10,3.28
2004,"Newfoundland and Labrador","Heavy Industry",10,1.589
2004,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.267
2004,"Newfoundland and Labrador","Buildings",10,1.117
2004,"Newfoundland and Labrador","Waste",10,0.635
2004,"Newfoundland and Labrador","Agriculture",10,0.08
2004,"Northwest Territories","Territorial Inventory Total",61,1.407
2004,"Northwest Territories","Oil and Gas",61,0.335
2004,"Northwest Territories","Transport",61,0.367
2004,"Northwest Territories","Heavy Industry",61,0.329
2004,"Northwest Territories","Light Manufacturing, Construction and Forest Resources",61,0.013
2004,"Northwest Territories","Buildings",61,0.271
2004,"Northwest Territories","Waste",61,0.031
2004,"Northwest Territories","Agriculture",61,0.002
2004,"Nova Scotia","Provincial Inventory Total",12,23.626
2004,"Nova Scotia","Oil and Gas",12,1.329
2004,"Nova Scotia","Transport",12,4.971
2004,"Nova Scotia","Heavy Industry",12,1.007
2004,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.641
2004,"Nova Scotia","Buildings",12,2.966
2004,"Nova Scotia","Waste",12,0.715
2004,"Nova Scotia","Agriculture",12,0.554
2004,"Nunavut","Territorial Inventory Total",62,0.756
2004,"Nunavut","Transport",62,0.332
2004,"Nunavut","Heavy Industry",62,0.243
2004,"Nunavut","Light Manufacturing, Construction and Forest Resources",62,0.004
2004,"Nunavut","Buildings",62,0.015
2004,"Nunavut","Waste",62,0.02
2004,"Ontario","Provincial Inventory Total",35,203.909
2004,"Ontario","Oil and Gas",35,12.059
2004,"Ontario","Transport",35,54.927
2004,"Ontario","Heavy Industry",35,38.249
2004,"Ontario","Light Manufacturing, Construction and Forest Resources",35,11.487
2004,"Ontario","Buildings",35,36.551
2004,"Ontario","Waste",35,7.738
2004,"Ontario","Agriculture",35,11.297
2004,"Prince Edward Island","Provincial Inventory Total",11,1.951
2004,"Prince Edward Island","Oil and Gas",11,0
2004,"Prince Edward Island","Transport",11,0.715
2004,"Prince Edward Island","Heavy Industry",11,0.002
2004,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.207
2004,"Prince Edward Island","Buildings",11,0.528
2004,"Prince Edward Island","Waste",11,0.089
2004,"Prince Edward Island","Agriculture",11,0.4
2004,"Quebec","Provincial Inventory Total",24,89.379
2004,"Quebec","Oil and Gas",24,4.451
2004,"Quebec","Transport",24,30.299
2004,"Quebec","Heavy Industry",24,20.354
2004,"Quebec","Light Manufacturing, Construction and Forest Resources",24,5.192
2004,"Quebec","Buildings",24,13.631
2004,"Quebec","Waste",24,5.488
2004,"Quebec","Agriculture",24,8.227
2004,"Saskatchewan","Provincial Inventory Total",47,81.775
2004,"Saskatchewan","Oil and Gas",47,38.299
2004,"Saskatchewan","Transport",47,6.846
2004,"Saskatchewan","Heavy Industry",47,2.514
2004,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.535
2004,"Saskatchewan","Buildings",47,3.518
2004,"Saskatchewan","Waste",47,1.376
2004,"Saskatchewan","Agriculture",47,13.045
2004,"Yukon","Territorial Inventory Total",60,0.497
2004,"Yukon","Oil and Gas",60,0.054
2004,"Yukon","Transport",60,0.201
2004,"Yukon","Heavy Industry",60,0.059
2004,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.013
2004,"Yukon","Buildings",60,0.108
2004,"Yukon","Waste",60,0.025
2004,"Yukon","Agriculture",60,0.019
2005,"Alberta","Provincial Inventory Total",48,251.15
2005,"Alberta","Oil and Gas",48,119.664
2005,"Alberta","Transport",48,22.05
2005,"Alberta","Heavy Industry",48,17.685
2005,"Alberta","Light Manufacturing, Construction and Forest Resources",48,2.808
2005,"Alberta","Buildings",48,16.19
2005,"Alberta","Waste",48,3.295
2005,"Alberta","Agriculture",48,21.115
2005,"British Columbia","Provincial Inventory Total",59,62.688
2005,"British Columbia","Oil and Gas",59,13.531
2005,"British Columbia","Transport",59,19.531
2005,"British Columbia","Heavy Industry",59,7.159
2005,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,5.262
2005,"British Columbia","Buildings",59,8.466
2005,"British Columbia","Waste",59,2.728
2005,"British Columbia","Agriculture",59,2.87
2005,"Canada","Oil and Gas",,195.352
2005,"Canada","Transport",,156.164
2005,"Canada","Heavy Industry",,88.021
2005,"Canada","Light Manufacturing, Construction and Forest Resources",,27.553
2005,"Canada","Buildings",,84.931
2005,"Canada","Waste",,24.241
2005,"Canada","Agriculture",,65.63
2005,"Manitoba","Provincial Inventory Total",46,20.624
2005,"Manitoba","Oil and Gas",46,0.956
2005,"Manitoba","Transport",46,5.697
2005,"Manitoba","Heavy Industry",46,1.576
2005,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,1.023
2005,"Manitoba","Buildings",46,2.683
2005,"Manitoba","Waste",46,1.294
2005,"Manitoba","Agriculture",46,7.031
2005,"New Brunswick","Provincial Inventory Total",13,20.087
2005,"New Brunswick","Oil and Gas",13,2.869
2005,"New Brunswick","Transport",13,4.387
2005,"New Brunswick","Heavy Industry",13,1.295
2005,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.682
2005,"New Brunswick","Buildings",13,1.448
2005,"New Brunswick","Waste",13,0.813
2005,"New Brunswick","Agriculture",13,0.543
2005,"Newfoundland and Labrador","Provincial Inventory Total",10,10.276
2005,"Newfoundland and Labrador","Oil and Gas",10,2.532
2005,"Newfoundland and Labrador","Transport",10,3.339
2005,"Newfoundland and Labrador","Heavy Industry",10,1.79
2005,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.283
2005,"Newfoundland and Labrador","Buildings",10,0.8
2005,"Newfoundland and Labrador","Waste",10,0.631
2005,"Newfoundland and Labrador","Agriculture",10,0.076
2005,"Northwest Territories","Territorial Inventory Total",61,1.727
2005,"Northwest Territories","Oil and Gas",61,0.254
2005,"Northwest Territories","Transport",61,0.758
2005,"Northwest Territories","Heavy Industry",61,0.323
2005,"Northwest Territories","Buildings",61,0.25
2005,"Northwest Territories","Waste",61,0.031
2005,"Northwest Territories","Agriculture",61,0.002
2005,"Nova Scotia","Provincial Inventory Total",12,22.817
2005,"Nova Scotia","Oil and Gas",12,1.566
2005,"Nova Scotia","Transport",12,4.956
2005,"Nova Scotia","Heavy Industry",12,1.033
2005,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.524
2005,"Nova Scotia","Buildings",12,2.689
2005,"Nova Scotia","Waste",12,0.625
2005,"Nova Scotia","Agriculture",12,0.549
2005,"Nunavut","Territorial Inventory Total",62,0.585
2005,"Nunavut","Transport",62,0.333
2005,"Nunavut","Heavy Industry",62,0.097
2005,"Nunavut","Buildings",62,0.013
2005,"Nunavut","Waste",62,0.021
2005,"Ontario","Provincial Inventory Total",35,202.994
2005,"Ontario","Oil and Gas",35,11.856
2005,"Ontario","Transport",35,57.11
2005,"Ontario","Heavy Industry",35,34.776
2005,"Ontario","Light Manufacturing, Construction and Forest Resources",35,11.461
2005,"Ontario","Buildings",35,36.08
2005,"Ontario","Waste",35,7.936
2005,"Ontario","Agriculture",35,10.999
2005,"Prince Edward Island","Provincial Inventory Total",11,1.886
2005,"Prince Edward Island","Oil and Gas",11,0
2005,"Prince Edward Island","Transport",11,0.705
2005,"Prince Edward Island","Heavy Industry",11,0.002
2005,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.213
2005,"Prince Edward Island","Buildings",11,0.477
2005,"Prince Edward Island","Waste",11,0.088
2005,"Prince Edward Island","Agriculture",11,0.395
2005,"Quebec","Provincial Inventory Total",24,85.612
2005,"Quebec","Oil and Gas",24,4.378
2005,"Quebec","Transport",24,30.06
2005,"Quebec","Heavy Industry",24,19.894
