"Year","Persons in low income","Geography","GeoCode","Value"
2018,"Women+, 18 to 64 years","Northwest Territories",61,13.8
2019,"Women+, 18 to 64 years","Northwest Territories",61,9.9
2020,"Women+, 18 to 64 years","Northwest Territories",61,10.9
2021,"Women+, 18 to 64 years","Northwest Territories",61,8.9
2022,"Women+, 18 to 64 years","Northwest Territories",61,14.3
2023,"Women+, 18 to 64 years","Northwest Territories",61,8.6
2019,"Women+, 65 years and over","Northwest Territories",61,22.4
2023,"Women+, 65 years and over","Northwest Territories",61,23.5
2018,"Women+, under 18 years","Northwest Territories",61,22.6
2022,"Women+, under 18 years","Northwest Territories",61,15.2
2015,"All persons","Nova Scotia",12,16.8
2016,"All persons","Nova Scotia",12,16.4
2017,"All persons","Nova Scotia",12,15.1
2018,"All persons","Nova Scotia",12,13.8
2019,"All persons","Nova Scotia",12,12.2
2020,"All persons","Nova Scotia",12,8
2021,"All persons","Nova Scotia",12,9
2022,"All persons","Nova Scotia",12,13.6
2023,"All persons","Nova Scotia",12,13.8
2015,"Men+","Nova Scotia",12,16.2
2016,"Men+","Nova Scotia",12,17.3
2017,"Men+","Nova Scotia",12,13.6
2018,"Men+","Nova Scotia",12,13.5
2019,"Men+","Nova Scotia",12,11
2020,"Men+","Nova Scotia",12,7
2021,"Men+","Nova Scotia",12,8.2
2022,"Men+","Nova Scotia",12,13.5
2023,"Men+","Nova Scotia",12,13.5
2015,"Men+, 18 to 64 years","Nova Scotia",12,17.5
2016,"Men+, 18 to 64 years","Nova Scotia",12,18.8
2017,"Men+, 18 to 64 years","Nova Scotia",12,14.9
2018,"Men+, 18 to 64 years","Nova Scotia",12,14.6
2019,"Men+, 18 to 64 years","Nova Scotia",12,12.4
2020,"Men+, 18 to 64 years","Nova Scotia",12,8.7
2021,"Men+, 18 to 64 years","Nova Scotia",12,8.7
2022,"Men+, 18 to 64 years","Nova Scotia",12,14.3
2023,"Men+, 18 to 64 years","Nova Scotia",12,14.3
2015,"Men+, 65 years and over","Nova Scotia",12,8.2
2016,"Men+, 65 years and over","Nova Scotia",12,8.1
2017,"Men+, 65 years and over","Nova Scotia",12,5
2018,"Men+, 65 years and over","Nova Scotia",12,6.3
2019,"Men+, 65 years and over","Nova Scotia",12,6.2
2020,"Men+, 65 years and over","Nova Scotia",12,4.1
2021,"Men+, 65 years and over","Nova Scotia",12,8.4
2022,"Men+, 65 years and over","Nova Scotia",12,9.6
2023,"Men+, 65 years and over","Nova Scotia",12,7.9
2015,"Men+, under 18 years","Nova Scotia",12,19.3
2016,"Men+, under 18 years","Nova Scotia",12,21.4
2017,"Men+, under 18 years","Nova Scotia",12,18.1
2018,"Men+, under 18 years","Nova Scotia",12,17.3
2019,"Men+, under 18 years","Nova Scotia",12,11.3
2020,"Men+, under 18 years","Nova Scotia",12,4.2
2021,"Men+, under 18 years","Nova Scotia",12,6.2
2022,"Men+, under 18 years","Nova Scotia",12,15.4
2023,"Men+, under 18 years","Nova Scotia",12,16.7
2015,"Persons 18 to 64 years","Nova Scotia",12,17.6
2016,"Persons 18 to 64 years","Nova Scotia",12,18.1
2017,"Persons 18 to 64 years","Nova Scotia",12,16.4
2018,"Persons 18 to 64 years","Nova Scotia",12,14.9
2019,"Persons 18 to 64 years","Nova Scotia",12,13.8
2020,"Persons 18 to 64 years","Nova Scotia",12,9.9
2021,"Persons 18 to 64 years","Nova Scotia",12,9.6
2022,"Persons 18 to 64 years","Nova Scotia",12,14.3
2023,"Persons 18 to 64 years","Nova Scotia",12,14.7
2015,"Persons 65 years and over","Nova Scotia",12,10.4
2016,"Persons 65 years and over","Nova Scotia",12,7.9
2017,"Persons 65 years and over","Nova Scotia",12,6.9
2018,"Persons 65 years and over","Nova Scotia",12,8.8
2019,"Persons 65 years and over","Nova Scotia",12,8.2
2020,"Persons 65 years and over","Nova Scotia",12,4.6
2021,"Persons 65 years and over","Nova Scotia",12,9.4
2022,"Persons 65 years and over","Nova Scotia",12,10.9
2023,"Persons 65 years and over","Nova Scotia",12,9.2
2015,"Persons under 18 years","Nova Scotia",12,20.6
2016,"Persons under 18 years","Nova Scotia",12,19.9
2017,"Persons under 18 years","Nova Scotia",12,20
2018,"Persons under 18 years","Nova Scotia",12,15.7
2019,"Persons under 18 years","Nova Scotia",12,10.9
2020,"Persons under 18 years","Nova Scotia",12,5.6
2021,"Persons under 18 years","Nova Scotia",12,6.4
2022,"Persons under 18 years","Nova Scotia",12,14.7
2023,"Persons under 18 years","Nova Scotia",12,16.1
2015,"Women+","Nova Scotia",12,17.3
2016,"Women+","Nova Scotia",12,15.6
2017,"Women+","Nova Scotia",12,16.6
2018,"Women+","Nova Scotia",12,14.1
2019,"Women+","Nova Scotia",12,13.3
2020,"Women+","Nova Scotia",12,9.1
2021,"Women+","Nova Scotia",12,9.8
2022,"Women+","Nova Scotia",12,13.7
2023,"Women+","Nova Scotia",12,14.1
2015,"Women+, 18 to 64 years","Nova Scotia",12,17.7
2016,"Women+, 18 to 64 years","Nova Scotia",12,17.4
2017,"Women+, 18 to 64 years","Nova Scotia",12,17.8
2018,"Women+, 18 to 64 years","Nova Scotia",12,15.2
2019,"Women+, 18 to 64 years","Nova Scotia",12,15.2
2020,"Women+, 18 to 64 years","Nova Scotia",12,11
2021,"Women+, 18 to 64 years","Nova Scotia",12,10.5
2022,"Women+, 18 to 64 years","Nova Scotia",12,14.4
2023,"Women+, 18 to 64 years","Nova Scotia",12,15.1
2015,"Women+, 65 years and over","Nova Scotia",12,12.2
2016,"Women+, 65 years and over","Nova Scotia",12,7.8
2017,"Women+, 65 years and over","Nova Scotia",12,8.6
2018,"Women+, 65 years and over","Nova Scotia",12,11
2019,"Women+, 65 years and over","Nova Scotia",12,10
2020,"Women+, 65 years and over","Nova Scotia",12,5.1
2021,"Women+, 65 years and over","Nova Scotia",12,10.2
2022,"Women+, 65 years and over","Nova Scotia",12,12
2023,"Women+, 65 years and over","Nova Scotia",12,10.4
2015,"Women+, under 18 years","Nova Scotia",12,22
2016,"Women+, under 18 years","Nova Scotia",12,18.3
2017,"Women+, under 18 years","Nova Scotia",12,21.9
2018,"Women+, under 18 years","Nova Scotia",12,14
2019,"Women+, under 18 years","Nova Scotia",12,10.5
2020,"Women+, under 18 years","Nova Scotia",12,7.2
2021,"Women+, under 18 years","Nova Scotia",12,6.7
2022,"Women+, under 18 years","Nova Scotia",12,13.9
2023,"Women+, under 18 years","Nova Scotia",12,15.4
2018,"All persons","Nunavut",62,42.4
2018,"All persons","Nunavut",62,43.2
2019,"All persons","Nunavut",62,37.1
2019,"All persons","Nunavut",62,38.7
2020,"All persons","Nunavut",62,30.8
2020,"All persons","Nunavut",62,37.5
2021,"All persons","Nunavut",62,30.4
2021,"All persons","Nunavut",62,39.7
2022,"All persons","Nunavut",62,34.5
2023,"All persons","Nunavut",62,32.6
2018,"Men+","Nunavut",62,39.4
2019,"Men+","Nunavut",62,37.5
2020,"Men+","Nunavut",62,30
2021,"Men+","Nunavut",62,29.9
2022,"Men+","Nunavut",62,34.4
2023,"Men+","Nunavut",62,34.9
2018,"Men+, 18 to 64 years","Nunavut",62,34.2
2019,"Men+, 18 to 64 years","Nunavut",62,34.8
2020,"Men+, 18 to 64 years","Nunavut",62,28.7
2021,"Men+, 18 to 64 years","Nunavut",62,30.2
2022,"Men+, 18 to 64 years","Nunavut",62,30
2023,"Men+, 18 to 64 years","Nunavut",62,29.7
2018,"Men+, 65 years and over","Nunavut",62,42
2019,"Men+, 65 years and over","Nunavut",62,32.2
2022,"Men+, 65 years and over","Nunavut",62,35.9
2018,"Men+, under 18 years","Nunavut",62,47.3
2019,"Men+, under 18 years","Nunavut",62,42.5
2020,"Men+, under 18 years","Nunavut",62,34.1
2021,"Men+, under 18 years","Nunavut",62,29.4
2022,"Men+, under 18 years","Nunavut",62,41.3
2023,"Men+, under 18 years","Nunavut",62,43.9
2018,"Persons 18 to 64 years","Nunavut",62,35.1
2018,"Persons 18 to 64 years","Nunavut",62,36.2
2019,"Persons 18 to 64 years","Nunavut",62,33.8
2019,"Persons 18 to 64 years","Nunavut",62,35.5
2020,"Persons 18 to 64 years","Nunavut",62,26.9
2020,"Persons 18 to 64 years","Nunavut",62,32
2021,"Persons 18 to 64 years","Nunavut",62,27.4
2021,"Persons 18 to 64 years","Nunavut",62,36.1
2022,"Persons 18 to 64 years","Nunavut",62,29.8
2023,"Persons 18 to 64 years","Nunavut",62,28.2
2018,"Persons 65 years and over","Nunavut",62,44.6
2018,"Persons 65 years and over","Nunavut",62,43.1
2019,"Persons 65 years and over","Nunavut",62,26.5
2019,"Persons 65 years and over","Nunavut",62,26.8
2022,"Persons 65 years and over","Nunavut",62,34.7
2023,"Persons 65 years and over","Nunavut",62,30.5
2018,"Persons under 18 years","Nunavut",62,53.5
2018,"Persons under 18 years","Nunavut",62,53.9
2019,"Persons under 18 years","Nunavut",62,43.4
2019,"Persons under 18 years","Nunavut",62,45
2020,"Persons under 18 years","Nunavut",62,38.3
2020,"Persons under 18 years","Nunavut",62,47.9
2021,"Persons under 18 years","Nunavut",62,36.3
2021,"Persons under 18 years","Nunavut",62,46.5
2022,"Persons under 18 years","Nunavut",62,42.4
2023,"Persons under 18 years","Nunavut",62,39.9
2018,"Women+","Nunavut",62,45.5
2019,"Women+","Nunavut",62,36.6
2020,"Women+","Nunavut",62,31.6
2021,"Women+","Nunavut",62,31
2022,"Women+","Nunavut",62,34.7
2023,"Women+","Nunavut",62,30.3
2018,"Women+, 18 to 64 years","Nunavut",62,36.1
2019,"Women+, 18 to 64 years","Nunavut",62,32.7
2020,"Women+, 18 to 64 years","Nunavut",62,24.8
2021,"Women+, 18 to 64 years","Nunavut",62,24.5
2022,"Women+, 18 to 64 years","Nunavut",62,29.6
2023,"Women+, 18 to 64 years","Nunavut",62,26.8
2018,"Women+, 65 years and over","Nunavut",62,47.3
2022,"Women+, 65 years and over","Nunavut",62,33.5
2023,"Women+, 65 years and over","Nunavut",62,30.3
2018,"Women+, under 18 years","Nunavut",62,59.7
2019,"Women+, under 18 years","Nunavut",62,44.3
2020,"Women+, under 18 years","Nunavut",62,42.2
2021,"Women+, under 18 years","Nunavut",62,43.4
2022,"Women+, under 18 years","Nunavut",62,43.5
2023,"Women+, under 18 years","Nunavut",62,35.9
2015,"All persons","Ontario",35,15.1
2016,"All persons","Ontario",35,13.7
2017,"All persons","Ontario",35,12.3
2018,"All persons","Ontario",35,11.6
2019,"All persons","Ontario",35,10.9
2020,"All persons","Ontario",35,6.9
2021,"All persons","Ontario",35,7.8
2022,"All persons","Ontario",35,11.1
2023,"All persons","Ontario",35,11.3
2015,"Men+","Ontario",35,14.7
2016,"Men+","Ontario",35,12.6
2017,"Men+","Ontario",35,12.3
2018,"Men+","Ontario",35,12
2019,"Men+","Ontario",35,10.2
2020,"Men+","Ontario",35,7
2021,"Men+","Ontario",35,7.7
2022,"Men+","Ontario",35,11
2023,"Men+","Ontario",35,11.5
2015,"Men+, 18 to 64 years","Ontario",35,16
2016,"Men+, 18 to 64 years","Ontario",35,14
2017,"Men+, 18 to 64 years","Ontario",35,14.1
2018,"Men+, 18 to 64 years","Ontario",35,13.5
2019,"Men+, 18 to 64 years","Ontario",35,11.2
2020,"Men+, 18 to 64 years","Ontario",35,8.5
2021,"Men+, 18 to 64 years","Ontario",35,8.7
2022,"Men+, 18 to 64 years","Ontario",35,12.1
2023,"Men+, 18 to 64 years","Ontario",35,12.7
2015,"Men+, 65 years and over","Ontario",35,4.7
2016,"Men+, 65 years and over","Ontario",35,6
2017,"Men+, 65 years and over","Ontario",35,5.3
2018,"Men+, 65 years and over","Ontario",35,5.5
2019,"Men+, 65 years and over","Ontario",35,5.2
2020,"Men+, 65 years and over","Ontario",35,3.2
2021,"Men+, 65 years and over","Ontario",35,4.9
2022,"Men+, 65 years and over","Ontario",35,6.4
2023,"Men+, 65 years and over","Ontario",35,5.7
2015,"Men+, under 18 years","Ontario",35,17.8
2016,"Men+, under 18 years","Ontario",35,12.9
2017,"Men+, under 18 years","Ontario",35,11.7
2018,"Men+, under 18 years","Ontario",35,12.2
2019,"Men+, under 18 years","Ontario",35,10.6
2020,"Men+, under 18 years","Ontario",35,5.5
2021,"Men+, under 18 years","Ontario",35,6.7
2022,"Men+, under 18 years","Ontario",35,11.5
2023,"Men+, under 18 years","Ontario",35,12.3
2015,"Persons 18 to 64 years","Ontario",35,16.4
2016,"Persons 18 to 64 years","Ontario",35,15
2017,"Persons 18 to 64 years","Ontario",35,14.1
2018,"Persons 18 to 64 years","Ontario",35,13.2
2019,"Persons 18 to 64 years","Ontario",35,12.1
2020,"Persons 18 to 64 years","Ontario",35,8.3
2021,"Persons 18 to 64 years","Ontario",35,8.9
2022,"Persons 18 to 64 years","Ontario",35,12.2
2023,"Persons 18 to 64 years","Ontario",35,12.8
2015,"Persons 65 years and over","Ontario",35,6.1
2016,"Persons 65 years and over","Ontario",35,6.7
2017,"Persons 65 years and over","Ontario",35,5.6
2018,"Persons 65 years and over","Ontario",35,5.7
2019,"Persons 65 years and over","Ontario",35,6.1
2020,"Persons 65 years and over","Ontario",35,3.3
2021,"Persons 65 years and over","Ontario",35,5.2
2022,"Persons 65 years and over","Ontario",35,7
2023,"Persons 65 years and over","Ontario",35,5.4
2015,"Persons under 18 years","Ontario",35,18
2016,"Persons under 18 years","Ontario",35,15.2
2017,"Persons under 18 years","Ontario",35,12.2
2018,"Persons under 18 years","Ontario",35,11.6
2019,"Persons under 18 years","Ontario",35,11.2
2020,"Persons under 18 years","Ontario",35,5.6
2021,"Persons under 18 years","Ontario",35,6.8
2022,"Persons under 18 years","Ontario",35,11.2
2023,"Persons under 18 years","Ontario",35,12
2015,"Women+","Ontario",35,15.4
2016,"Women+","Ontario",35,14.7
2017,"Women+","Ontario",35,12.4
2018,"Women+","Ontario",35,11.2
2019,"Women+","Ontario",35,11.7
2020,"Women+","Ontario",35,6.8
2021,"Women+","Ontario",35,7.9
2022,"Women+","Ontario",35,11.1
2023,"Women+","Ontario",35,11.2
2015,"Women+, 18 to 64 years","Ontario",35,16.7
2016,"Women+, 18 to 64 years","Ontario",35,16
2017,"Women+, 18 to 64 years","Ontario",35,14.1
2018,"Women+, 18 to 64 years","Ontario",35,12.8
2019,"Women+, 18 to 64 years","Ontario",35,13
2020,"Women+, 18 to 64 years","Ontario",35,8.2
2021,"Women+, 18 to 64 years","Ontario",35,9
2022,"Women+, 18 to 64 years","Ontario",35,12.4
2023,"Women+, 18 to 64 years","Ontario",35,12.9
2015,"Women+, 65 years and over","Ontario",35,7.2
2016,"Women+, 65 years and over","Ontario",35,7.2
2017,"Women+, 65 years and over","Ontario",35,5.8
2018,"Women+, 65 years and over","Ontario",35,5.8
2019,"Women+, 65 years and over","Ontario",35,6.9
2020,"Women+, 65 years and over","Ontario",35,3.4
2021,"Women+, 65 years and over","Ontario",35,5.4
2022,"Women+, 65 years and over","Ontario",35,7.5
2023,"Women+, 65 years and over","Ontario",35,5.2
2015,"Women+, under 18 years","Ontario",35,18.2
2016,"Women+, under 18 years","Ontario",35,17.5
2017,"Women+, under 18 years","Ontario",35,12.7
2018,"Women+, under 18 years","Ontario",35,10.8
2019,"Women+, under 18 years","Ontario",35,11.9
2020,"Women+, under 18 years","Ontario",35,5.6
2021,"Women+, under 18 years","Ontario",35,6.9
2022,"Women+, under 18 years","Ontario",35,10.7
2023,"Women+, under 18 years","Ontario",35,11.7
2015,"All persons","Ottawa-Gatineau, Ontario/Quebec",,13.4
2016,"All persons","Ottawa-Gatineau, Ontario/Quebec",,10.7
2017,"All persons","Ottawa-Gatineau, Ontario/Quebec",,10.9
2018,"All persons","Ottawa-Gatineau, Ontario/Quebec",,11.3
2019,"All persons","Ottawa-Gatineau, Ontario/Quebec",,8.5
2020,"All persons","Ottawa-Gatineau, Ontario/Quebec",,5.6
2021,"All persons","Ottawa-Gatineau, Ontario/Quebec",,6.6
2022,"All persons","Ottawa-Gatineau, Ontario/Quebec",,9.1
2023,"All persons","Ottawa-Gatineau, Ontario/Quebec",,8.5
2015,"Men+","Ottawa-Gatineau, Ontario/Quebec",,12.3
2016,"Men+","Ottawa-Gatineau, Ontario/Quebec",,10.7
2017,"Men+","Ottawa-Gatineau, Ontario/Quebec",,11
2018,"Men+","Ottawa-Gatineau, Ontario/Quebec",,12.3
2019,"Men+","Ottawa-Gatineau, Ontario/Quebec",,9
2020,"Men+","Ottawa-Gatineau, Ontario/Quebec",,6.4
2021,"Men+","Ottawa-Gatineau, Ontario/Quebec",,5.9
2022,"Men+","Ottawa-Gatineau, Ontario/Quebec",,9.2
2023,"Men+","Ottawa-Gatineau, Ontario/Quebec",,8.7
2015,"Men+, 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,13.9
2016,"Men+, 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,12.7
2017,"Men+, 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,12.1
2018,"Men+, 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,14.3
2019,"Men+, 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,9.8
2020,"Men+, 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,8.6
2021,"Men+, 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,7.3
2022,"Men+, 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,11.1
2023,"Men+, 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,9.8
2018,"Men+, 65 years and over","Ottawa-Gatineau, Ontario/Quebec",,5.4
2022,"Men+, 65 years and over","Ottawa-Gatineau, Ontario/Quebec",,5.7
2023,"Men+, 65 years and over","Ottawa-Gatineau, Ontario/Quebec",,5.2
2015,"Men+, under 18 years","Ottawa-Gatineau, Ontario/Quebec",,13.6
2017,"Men+, under 18 years","Ottawa-Gatineau, Ontario/Quebec",,10.7
2018,"Men+, under 18 years","Ottawa-Gatineau, Ontario/Quebec",,10.5
2019,"Men+, under 18 years","Ottawa-Gatineau, Ontario/Quebec",,8.6
2022,"Men+, under 18 years","Ottawa-Gatineau, Ontario/Quebec",,6.5
2023,"Men+, under 18 years","Ottawa-Gatineau, Ontario/Quebec",,7.7
2015,"Persons 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,15
2016,"Persons 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,12.5
2017,"Persons 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,12.6
2018,"Persons 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,13.2
2019,"Persons 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,9.4
2020,"Persons 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,7.4
2021,"Persons 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,7.9
2022,"Persons 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,10.8
2023,"Persons 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,10.4
2017,"Persons 65 years and over","Ottawa-Gatineau, Ontario/Quebec",,5.8
2018,"Persons 65 years and over","Ottawa-Gatineau, Ontario/Quebec",,5.4
2019,"Persons 65 years and over","Ottawa-Gatineau, Ontario/Quebec",,6.1
2020,"Persons 65 years and over","Ottawa-Gatineau, Ontario/Quebec",,3.4
2021,"Persons 65 years and over","Ottawa-Gatineau, Ontario/Quebec",,4.1
2022,"Persons 65 years and over","Ottawa-Gatineau, Ontario/Quebec",,5.4
2023,"Persons 65 years and over","Ottawa-Gatineau, Ontario/Quebec",,3.9
2015,"Persons under 18 years","Ottawa-Gatineau, Ontario/Quebec",,14.2
2016,"Persons under 18 years","Ottawa-Gatineau, Ontario/Quebec",,9.6
2017,"Persons under 18 years","Ottawa-Gatineau, Ontario/Quebec",,8.9
2018,"Persons under 18 years","Ottawa-Gatineau, Ontario/Quebec",,9.9
2019,"Persons under 18 years","Ottawa-Gatineau, Ontario/Quebec",,7.5
2022,"Persons under 18 years","Ottawa-Gatineau, Ontario/Quebec",,7
2023,"Persons under 18 years","Ottawa-Gatineau, Ontario/Quebec",,6.5
2015,"Women+","Ottawa-Gatineau, Ontario/Quebec",,14.4
2016,"Women+","Ottawa-Gatineau, Ontario/Quebec",,10.7
2017,"Women+","Ottawa-Gatineau, Ontario/Quebec",,10.8
2018,"Women+","Ottawa-Gatineau, Ontario/Quebec",,10.4
2019,"Women+","Ottawa-Gatineau, Ontario/Quebec",,8.1
2020,"Women+","Ottawa-Gatineau, Ontario/Quebec",,4.9
2021,"Women+","Ottawa-Gatineau, Ontario/Quebec",,7.5
2022,"Women+","Ottawa-Gatineau, Ontario/Quebec",,8.9
2023,"Women+","Ottawa-Gatineau, Ontario/Quebec",,8.3
2015,"Women+, 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,16.1
2016,"Women+, 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,12.3
2017,"Women+, 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,13.1
2018,"Women+, 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,12.1
2019,"Women+, 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,9
2020,"Women+, 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,6.2
2021,"Women+, 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,8.6
2022,"Women+, 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,10.5
2023,"Women+, 18 to 64 years","Ottawa-Gatineau, Ontario/Quebec",,11
2018,"Women+, 65 years and over","Ottawa-Gatineau, Ontario/Quebec",,5.4
2019,"Women+, 65 years and over","Ottawa-Gatineau, Ontario/Quebec",,6.9
2021,"Women+, 65 years and over","Ottawa-Gatineau, Ontario/Quebec",,5.5
2022,"Women+, 65 years and over","Ottawa-Gatineau, Ontario/Quebec",,5.1
2023,"Women+, 65 years and over","Ottawa-Gatineau, Ontario/Quebec",,2.8
2015,"Women+, under 18 years","Ottawa-Gatineau, Ontario/Quebec",,14.7
2016,"Women+, under 18 years","Ottawa-Gatineau, Ontario/Quebec",,11.2
2017,"Women+, under 18 years","Ottawa-Gatineau, Ontario/Quebec",,7.1
2018,"Women+, under 18 years","Ottawa-Gatineau, Ontario/Quebec",,9.3
2022,"Women+, under 18 years","Ottawa-Gatineau, Ontario/Quebec",,7.7
2023,"Women+, under 18 years","Ottawa-Gatineau, Ontario/Quebec",,5.1
2015,"All persons","Prairie provinces",,10.8
2016,"All persons","Prairie provinces",,10.7
2017,"All persons","Prairie provinces",,9.6
2018,"All persons","Prairie provinces",,10
2019,"All persons","Prairie provinces",,9.6
2020,"All persons","Prairie provinces",,6.3
2021,"All persons","Prairie provinces",,8.7
2022,"All persons","Prairie provinces",,10.9
2023,"All persons","Prairie provinces",,10.5
2015,"Men+","Prairie provinces",,10.3
2016,"Men+","Prairie provinces",,10.4
2017,"Men+","Prairie provinces",,9
2018,"Men+","Prairie provinces",,9.9
2019,"Men+","Prairie provinces",,9.8
2020,"Men+","Prairie provinces",,6.4
2021,"Men+","Prairie provinces",,8.5
2022,"Men+","Prairie provinces",,10.4
2023,"Men+","Prairie provinces",,10.2
2015,"Men+, 18 to 64 years","Prairie provinces",,10.5
2016,"Men+, 18 to 64 years","Prairie provinces",,10.9
2017,"Men+, 18 to 64 years","Prairie provinces",,10
2018,"Men+, 18 to 64 years","Prairie provinces",,11
2019,"Men+, 18 to 64 years","Prairie provinces",,10.8
2020,"Men+, 18 to 64 years","Prairie provinces",,7.6
2021,"Men+, 18 to 64 years","Prairie provinces",,9.4
2022,"Men+, 18 to 64 years","Prairie provinces",,10.8
2023,"Men+, 18 to 64 years","Prairie provinces",,10.5
2015,"Men+, 65 years and over","Prairie provinces",,3.4
2016,"Men+, 65 years and over","Prairie provinces",,4.7
2017,"Men+, 65 years and over","Prairie provinces",,3.5
2018,"Men+, 65 years and over","Prairie provinces",,3.1
2019,"Men+, 65 years and over","Prairie provinces",,5
2020,"Men+, 65 years and over","Prairie provinces",,2.3
2021,"Men+, 65 years and over","Prairie provinces",,5.3
2022,"Men+, 65 years and over","Prairie provinces",,5.6
2023,"Men+, 65 years and over","Prairie provinces",,4.8
2015,"Men+, under 18 years","Prairie provinces",,13.2
2016,"Men+, under 18 years","Prairie provinces",,12.2
2017,"Men+, under 18 years","Prairie provinces",,9.3
2018,"Men+, under 18 years","Prairie provinces",,10.9
2019,"Men+, under 18 years","Prairie provinces",,9.9
2020,"Men+, under 18 years","Prairie provinces",,5.4
2021,"Men+, under 18 years","Prairie provinces",,8.3
2022,"Men+, under 18 years","Prairie provinces",,12.2
2023,"Men+, under 18 years","Prairie provinces",,13.1
2015,"Persons 18 to 64 years","Prairie provinces",,10.8
2016,"Persons 18 to 64 years","Prairie provinces",,11.4
2017,"Persons 18 to 64 years","Prairie provinces",,10.7
2018,"Persons 18 to 64 years","Prairie provinces",,11.1
2019,"Persons 18 to 64 years","Prairie provinces",,10.8
2020,"Persons 18 to 64 years","Prairie provinces",,7.5
2021,"Persons 18 to 64 years","Prairie provinces",,9.5
2022,"Persons 18 to 64 years","Prairie provinces",,11.4
2023,"Persons 18 to 64 years","Prairie provinces",,11.2
2015,"Persons 65 years and over","Prairie provinces",,4.3
2016,"Persons 65 years and over","Prairie provinces",,4.9
2017,"Persons 65 years and over","Prairie provinces",,3.9
2018,"Persons 65 years and over","Prairie provinces",,4.3
2019,"Persons 65 years and over","Prairie provinces",,4.5
2020,"Persons 65 years and over","Prairie provinces",,2.8
2021,"Persons 65 years and over","Prairie provinces",,6
2022,"Persons 65 years and over","Prairie provinces",,6.1
2023,"Persons 65 years and over","Prairie provinces",,5.1
2015,"Persons under 18 years","Prairie provinces",,14.4
2016,"Persons under 18 years","Prairie provinces",,12
2017,"Persons under 18 years","Prairie provinces",,9.9
2018,"Persons under 18 years","Prairie provinces",,10.4
2019,"Persons under 18 years","Prairie provinces",,9.2
2020,"Persons under 18 years","Prairie provinces",,5.2
2021,"Persons under 18 years","Prairie provinces",,8.4
2022,"Persons under 18 years","Prairie provinces",,12.6
2023,"Persons under 18 years","Prairie provinces",,12.5
2015,"Women+","Prairie provinces",,11.3
2016,"Women+","Prairie provinces",,11
2017,"Women+","Prairie provinces",,10.2
2018,"Women+","Prairie provinces",,10
2019,"Women+","Prairie provinces",,9.3
2020,"Women+","Prairie provinces",,6.2
2021,"Women+","Prairie provinces",,8.9
2022,"Women+","Prairie provinces",,11.3
2023,"Women+","Prairie provinces",,10.7
2015,"Women+, 18 to 64 years","Prairie provinces",,11.1
2016,"Women+, 18 to 64 years","Prairie provinces",,12.1
2017,"Women+, 18 to 64 years","Prairie provinces",,11.4
2018,"Women+, 18 to 64 years","Prairie provinces",,11.2
2019,"Women+, 18 to 64 years","Prairie provinces",,10.9
2020,"Women+, 18 to 64 years","Prairie provinces",,7.4
2021,"Women+, 18 to 64 years","Prairie provinces",,9.6
2022,"Women+, 18 to 64 years","Prairie provinces",,12
2023,"Women+, 18 to 64 years","Prairie provinces",,11.8
2015,"Women+, 65 years and over","Prairie provinces",,5.1
2016,"Women+, 65 years and over","Prairie provinces",,5.1
2017,"Women+, 65 years and over","Prairie provinces",,4.3
2018,"Women+, 65 years and over","Prairie provinces",,5.2
2019,"Women+, 65 years and over","Prairie provinces",,4
2020,"Women+, 65 years and over","Prairie provinces",,3.4
2021,"Women+, 65 years and over","Prairie provinces",,6.6
2022,"Women+, 65 years and over","Prairie provinces",,6.6
2023,"Women+, 65 years and over","Prairie provinces",,5.4
2015,"Women+, under 18 years","Prairie provinces",,15.7
2016,"Women+, under 18 years","Prairie provinces",,11.9
2017,"Women+, under 18 years","Prairie provinces",,10.5
2018,"Women+, under 18 years","Prairie provinces",,9.9
2019,"Women+, under 18 years","Prairie provinces",,8.6
