Year,Géographie,Source,GeoCode,Value
1994,Québec,Déchets et autres,24,5.0
1994,Québec,Agriculture,24,7.32
1994,Saskatchewan,Inventaire provincial,47,67.725
1994,Saskatchewan,Exploitation pétrolière et gazière,47,29.272
1994,Saskatchewan,Transports,47,5.79
1994,Saskatchewan,Industrie lourde,47,2.798
1994,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,0.892
1994,Saskatchewan,Bâtiments,47,3.374
1994,Saskatchewan,Déchets et autres,47,1.15
1994,Saskatchewan,Agriculture,47,10.553
1994,Yukon,Inventaire territorial,60,0.514
1994,Yukon,Exploitation pétrolière et gazière,60,0.098
1994,Yukon,Transports,60,0.186
1994,Yukon,Industrie lourde,60,0.027
1994,Yukon,"Fabrication légère, construction et ressources forestières",60,0.041
1994,Yukon,Bâtiments,60,0.105
1994,Yukon,Déchets et autres,60,0.022
1994,Yukon,Agriculture,60,0.008
1995,Alberta,Inventaire provincial,48,208.07
1995,Alberta,Exploitation pétrolière et gazière,48,88.126
1995,Alberta,Transports,48,16.368
1995,Alberta,Industrie lourde,48,15.01
1995,Alberta,"Fabrication légère, construction et ressources forestières",48,4.894
1995,Alberta,Bâtiments,48,14.137
1995,Alberta,Déchets et autres,48,2.314
1995,Alberta,Agriculture,48,18.036
1995,Colombie-Britannique,Inventaire provincial,59,58.797
1995,Colombie-Britannique,Exploitation pétrolière et gazière,59,11.059
1995,Colombie-Britannique,Transports,59,17.233
1995,Colombie-Britannique,Industrie lourde,59,8.657
1995,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,3.896
1995,Colombie-Britannique,Bâtiments,59,8.46
1995,Colombie-Britannique,Déchets et autres,59,2.813
1995,Colombie-Britannique,Agriculture,59,2.623
1995,Canada,Exploitation pétrolière et gazière,,152.096
1995,Canada,Transports,,126.409
1995,Canada,Industrie lourde,,99.725
1995,Canada,"Fabrication légère, construction et ressources forestières",,28.124
1995,Canada,Bâtiments,,78.256
1995,Canada,Déchets et autres,,22.369
1995,Canada,Agriculture,,58.477
1995,Manitoba,Inventaire provincial,46,19.542
1995,Manitoba,Exploitation pétrolière et gazière,46,2.018
1995,Manitoba,Transports,46,5.274
1995,Manitoba,Industrie lourde,46,1.142
1995,Manitoba,"Fabrication légère, construction et ressources forestières",46,0.731
1995,Manitoba,Bâtiments,46,3.122
1995,Manitoba,Déchets et autres,46,1.049
1995,Manitoba,Agriculture,46,6.004
1995,Nouveau-Brunswick,Inventaire provincial,13,17.503
1995,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,1.301
1995,Nouveau-Brunswick,Transports,13,3.788
1995,Nouveau-Brunswick,Industrie lourde,13,1.804
1995,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.743
1995,Nouveau-Brunswick,Bâtiments,13,1.409
1995,Nouveau-Brunswick,Déchets et autres,13,0.88
1995,Nouveau-Brunswick,Agriculture,13,0.604
1995,Terre-Neuve-et-Labrador,Inventaire provincial,10,8.517
1995,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,0.968
1995,Terre-Neuve-et-Labrador,Transports,10,2.677
1995,Terre-Neuve-et-Labrador,Industrie lourde,10,1.619
1995,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.238
1995,Terre-Neuve-et-Labrador,Bâtiments,10,0.964
1995,Terre-Neuve-et-Labrador,Déchets et autres,10,0.664
1995,Terre-Neuve-et-Labrador,Agriculture,10,0.111
1995,Territoires du Nord-Ouest,Inventaire territorial,61,2.108
1995,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.232
1995,Territoires du Nord-Ouest,Transports,61,0.576
1995,Territoires du Nord-Ouest,Industrie lourde,61,0.373
1995,Territoires du Nord-Ouest,"Fabrication légère, construction et ressources forestières",61,0.051
1995,Territoires du Nord-Ouest,Bâtiments,61,0.678
1995,Territoires du Nord-Ouest,Déchets et autres,61,0.044
1995,Territoires du Nord-Ouest,Agriculture,61,0.0
1995,Nouvelle-Écosse,Inventaire provincial,12,18.916
1995,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,0.681
1995,Nouvelle-Écosse,Transports,12,4.357
1995,Nouvelle-Écosse,Industrie lourde,12,1.153
1995,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.6
1995,Nouvelle-Écosse,Bâtiments,12,2.458
1995,Nouvelle-Écosse,Déchets et autres,12,0.828
1995,Nouvelle-Écosse,Agriculture,12,0.673
1995,Ontario,Inventaire provincial,35,178.979
1995,Ontario,Exploitation pétrolière et gazière,35,11.743
1995,Ontario,Transports,35,43.392
1995,Ontario,Industrie lourde,35,44.199
1995,Ontario,"Fabrication légère, construction et ressources forestières",35,11.565
1995,Ontario,Bâtiments,35,31.112
1995,Ontario,Déchets et autres,35,7.939
1995,Ontario,Agriculture,35,11.432
1995,Île-du-Prince-Édouard,Inventaire provincial,11,1.733
1995,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
1995,Île-du-Prince-Édouard,Transports,11,0.58
1995,Île-du-Prince-Édouard,Industrie lourde,11,0.008
1995,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.131
1995,Île-du-Prince-Édouard,Bâtiments,11,0.502
1995,Île-du-Prince-Édouard,Déchets et autres,11,0.081
1995,Île-du-Prince-Édouard,Agriculture,11,0.391
1995,Québec,Inventaire provincial,24,82.042
1995,Québec,Exploitation pétrolière et gazière,24,3.86
1995,Québec,Transports,24,26.249
1995,Québec,Industrie lourde,24,22.915
1995,Québec,"Fabrication légère, construction et ressources forestières",24,4.585
1995,Québec,Bâtiments,24,11.983
1995,Québec,Déchets et autres,24,4.546
1995,Québec,Agriculture,24,7.529
1995,Saskatchewan,Inventaire provincial,47,71.126
1995,Saskatchewan,Exploitation pétrolière et gazière,47,31.961
1995,Saskatchewan,Transports,47,5.71
1995,Saskatchewan,Industrie lourde,47,2.81
1995,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,0.67
1995,Saskatchewan,Bâtiments,47,3.346
1995,Saskatchewan,Déchets et autres,47,1.188
1995,Saskatchewan,Agriculture,47,11.064
1995,Yukon,Inventaire territorial,60,0.58
1995,Yukon,Exploitation pétrolière et gazière,60,0.148
1995,Yukon,Transports,60,0.206
1995,Yukon,Industrie lourde,60,0.035
1995,Yukon,"Fabrication légère, construction et ressources forestières",60,0.02
1995,Yukon,Bâtiments,60,0.086
1995,Yukon,Déchets et autres,60,0.023
1995,Yukon,Agriculture,60,0.011
1996,Alberta,Inventaire provincial,48,215.069
1996,Alberta,Exploitation pétrolière et gazière,48,92.474
1996,Alberta,Transports,48,16.856
1996,Alberta,Industrie lourde,48,15.232
1996,Alberta,"Fabrication légère, construction et ressources forestières",48,5.491
1996,Alberta,Bâtiments,48,15.466
1996,Alberta,Déchets et autres,48,2.369
1996,Alberta,Agriculture,48,18.501
1996,Colombie-Britannique,Inventaire provincial,59,61.045
1996,Colombie-Britannique,Exploitation pétrolière et gazière,59,12.413
1996,Colombie-Britannique,Transports,59,17.978
1996,Colombie-Britannique,Industrie lourde,59,9.076
1996,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,4.184
1996,Colombie-Britannique,Bâtiments,59,9.158
1996,Colombie-Britannique,Déchets et autres,59,2.905
1996,Colombie-Britannique,Agriculture,59,2.684
1996,Canada,Exploitation pétrolière et gazière,,160.174
1996,Canada,Transports,,129.11
1996,Canada,Industrie lourde,,102.632
1996,Canada,"Fabrication légère, construction et ressources forestières",,28.174
1996,Canada,Bâtiments,,84.539
1996,Canada,Déchets et autres,,22.097
1996,Canada,Agriculture,,60.081
1996,Manitoba,Inventaire provincial,46,20.251
1996,Manitoba,Exploitation pétrolière et gazière,46,2.051
1996,Manitoba,Transports,46,5.272
1996,Manitoba,Industrie lourde,46,1.288
1996,Manitoba,"Fabrication légère, construction et ressources forestières",46,0.65
1996,Manitoba,Bâtiments,46,3.371
1996,Manitoba,Déchets et autres,46,1.081
1996,Manitoba,Agriculture,46,6.231
1996,Nouveau-Brunswick,Inventaire provincial,13,17.043
1996,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,1.499
1996,Nouveau-Brunswick,Transports,13,3.94
1996,Nouveau-Brunswick,Industrie lourde,13,1.893
1996,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.71
1996,Nouveau-Brunswick,Bâtiments,13,1.35
1996,Nouveau-Brunswick,Déchets et autres,13,0.893
1996,Nouveau-Brunswick,Agriculture,13,0.579
1996,Terre-Neuve-et-Labrador,Inventaire provincial,10,8.626
1996,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,1.136
1996,Terre-Neuve-et-Labrador,Transports,10,2.728
1996,Terre-Neuve-et-Labrador,Industrie lourde,10,1.638
1996,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.239
1996,Terre-Neuve-et-Labrador,Bâtiments,10,0.922
1996,Terre-Neuve-et-Labrador,Déchets et autres,10,0.667
1996,Terre-Neuve-et-Labrador,Agriculture,10,0.11
1996,Territoires du Nord-Ouest,Inventaire territorial,61,2.122
1996,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.22
1996,Territoires du Nord-Ouest,Transports,61,0.623
1996,Territoires du Nord-Ouest,Industrie lourde,61,0.502
1996,Territoires du Nord-Ouest,"Fabrication légère, construction et ressources forestières",61,0.011
1996,Territoires du Nord-Ouest,Bâtiments,61,0.604
1996,Territoires du Nord-Ouest,Déchets et autres,61,0.045
1996,Nouvelle-Écosse,Inventaire provincial,12,18.882
1996,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,0.711
1996,Nouvelle-Écosse,Transports,12,4.342
1996,Nouvelle-Écosse,Industrie lourde,12,0.982
1996,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.564
1996,Nouvelle-Écosse,Bâtiments,12,2.583
1996,Nouvelle-Écosse,Déchets et autres,12,0.844
1996,Nouvelle-Écosse,Agriculture,12,0.677
1996,Ontario,Inventaire provincial,35,187.329
1996,Ontario,Exploitation pétrolière et gazière,35,13.251
1996,Ontario,Transports,35,44.006
1996,Ontario,Industrie lourde,35,46.025
1996,Ontario,"Fabrication légère, construction et ressources forestières",35,10.644
1996,Ontario,Bâtiments,35,34.262
1996,Ontario,Déchets et autres,35,7.441
1996,Ontario,Agriculture,35,11.457
1996,Île-du-Prince-Édouard,Inventaire provincial,11,1.801
1996,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
1996,Île-du-Prince-Édouard,Transports,11,0.598
1996,Île-du-Prince-Édouard,Industrie lourde,11,0.008
1996,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.151
1996,Île-du-Prince-Édouard,Bâtiments,11,0.533
1996,Île-du-Prince-Édouard,Déchets et autres,11,0.083
1996,Île-du-Prince-Édouard,Agriculture,11,0.402
1996,Québec,Inventaire provincial,24,83.392
1996,Québec,Exploitation pétrolière et gazière,24,4.067
1996,Québec,Transports,24,26.756
1996,Québec,Industrie lourde,24,23.163
1996,Québec,"Fabrication légère, construction et ressources forestières",24,4.456
1996,Québec,Bâtiments,24,12.342
1996,Québec,Déchets et autres,24,4.52
1996,Québec,Agriculture,24,7.685
1996,Saskatchewan,Inventaire provincial,47,73.154
1996,Saskatchewan,Exploitation pétrolière et gazière,47,32.245
1996,Saskatchewan,Transports,47,5.816
1996,Saskatchewan,Industrie lourde,47,2.797
1996,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,1.064
1996,Saskatchewan,Bâtiments,47,3.875
1996,Saskatchewan,Déchets et autres,47,1.226
1996,Saskatchewan,Agriculture,47,11.747
1996,Yukon,Inventaire territorial,60,0.546
1996,Yukon,Exploitation pétrolière et gazière,60,0.108
1996,Yukon,Transports,60,0.197
1996,Yukon,Industrie lourde,60,0.027
1996,Yukon,"Fabrication légère, construction et ressources forestières",60,0.012
1996,Yukon,Bâtiments,60,0.073
1996,Yukon,Déchets et autres,60,0.023
1996,Yukon,Agriculture,60,0.008
1997,Alberta,Inventaire provincial,48,220.276
1997,Alberta,Exploitation pétrolière et gazière,48,93.513
1997,Alberta,Transports,48,17.864
1997,Alberta,Industrie lourde,48,16.402
1997,Alberta,"Fabrication légère, construction et ressources forestières",48,5.637
1997,Alberta,Bâtiments,48,14.905
1997,Alberta,Déchets et autres,48,2.43
1997,Alberta,Agriculture,48,18.758
1997,Colombie-Britannique,Inventaire provincial,59,60.29
1997,Colombie-Britannique,Exploitation pétrolière et gazière,59,11.188
1997,Colombie-Britannique,Transports,59,18.683
1997,Colombie-Britannique,Industrie lourde,59,9.243
1997,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,3.887
1997,Colombie-Britannique,Bâtiments,59,8.632
1997,Colombie-Britannique,Déchets et autres,59,2.792
1997,Colombie-Britannique,Agriculture,59,2.776
1997,Canada,Exploitation pétrolière et gazière,,161.991
1997,Canada,Transports,,133.38
1997,Canada,Industrie lourde,,102.517
1997,Canada,"Fabrication légère, construction et ressources forestières",,28.879
1997,Canada,Bâtiments,,82.044
1997,Canada,Déchets et autres,,22.117
1997,Canada,Agriculture,,60.885
1997,Manitoba,Inventaire provincial,46,20.114
1997,Manitoba,Exploitation pétrolière et gazière,46,1.983
1997,Manitoba,Transports,46,5.311
1997,Manitoba,Industrie lourde,46,1.186
1997,Manitoba,"Fabrication légère, construction et ressources forestières",46,0.7
1997,Manitoba,Bâtiments,46,3.181
1997,Manitoba,Déchets et autres,46,1.112
1997,Manitoba,Agriculture,46,6.366
1997,Nouveau-Brunswick,Inventaire provincial,13,19.573
1997,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,1.542
1997,Nouveau-Brunswick,Transports,13,3.941
1997,Nouveau-Brunswick,Industrie lourde,13,1.737
1997,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.753
1997,Nouveau-Brunswick,Bâtiments,13,1.49
1997,Nouveau-Brunswick,Déchets et autres,13,0.894
1997,Nouveau-Brunswick,Agriculture,13,0.602
1997,Terre-Neuve-et-Labrador,Inventaire provincial,10,9.186
1997,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,1.302
1997,Terre-Neuve-et-Labrador,Transports,10,2.729
1997,Terre-Neuve-et-Labrador,Industrie lourde,10,1.845
1997,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.275
1997,Terre-Neuve-et-Labrador,Bâtiments,10,1.005
1997,Terre-Neuve-et-Labrador,Déchets et autres,10,0.66
1997,Terre-Neuve-et-Labrador,Agriculture,10,0.127
1997,Territoires du Nord-Ouest,Inventaire territorial,61,1.936
1997,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.151
1997,Territoires du Nord-Ouest,Transports,61,0.617
1997,Territoires du Nord-Ouest,Industrie lourde,61,0.426
1997,Territoires du Nord-Ouest,"Fabrication légère, construction et ressources forestières",61,0.012
1997,Territoires du Nord-Ouest,Bâtiments,61,0.555
1997,Territoires du Nord-Ouest,Déchets et autres,61,0.046
1997,Territoires du Nord-Ouest,Agriculture,61,0.0
1997,Nouvelle-Écosse,Inventaire provincial,12,19.688
1997,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,0.635
1997,Nouvelle-Écosse,Transports,12,4.39
1997,Nouvelle-Écosse,Industrie lourde,12,0.869
1997,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.624
1997,Nouvelle-Écosse,Bâtiments,12,2.836
1997,Nouvelle-Écosse,Déchets et autres,12,0.842
1997,Nouvelle-Écosse,Agriculture,12,0.731
1997,Ontario,Inventaire provincial,35,192.47
1997,Ontario,Exploitation pétrolière et gazière,35,13.104
1997,Ontario,Transports,35,46.126
1997,Ontario,Industrie lourde,35,44.961
1997,Ontario,"Fabrication légère, construction et ressources forestières",35,11.012
1997,Ontario,Bâtiments,35,33.496
1997,Ontario,Déchets et autres,35,7.177
1997,Ontario,Agriculture,35,11.362
1997,Île-du-Prince-Édouard,Inventaire provincial,11,1.866
1997,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
1997,Île-du-Prince-Édouard,Transports,11,0.616
1997,Île-du-Prince-Édouard,Industrie lourde,11,0.007
1997,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.172
1997,Île-du-Prince-Édouard,Bâtiments,11,0.549
1997,Île-du-Prince-Édouard,Déchets et autres,11,0.084
1997,Île-du-Prince-Édouard,Agriculture,11,0.405
1997,Québec,Inventaire provincial,24,83.87
1997,Québec,Exploitation pétrolière et gazière,24,3.784
1997,Québec,Transports,24,27.145
1997,Québec,Industrie lourde,24,23.091
1997,Québec,"Fabrication légère, construction et ressources forestières",24,4.778
1997,Québec,Bâtiments,24,12.014
1997,Québec,Déchets et autres,24,4.796
1997,Québec,Agriculture,24,7.819
1997,Saskatchewan,Inventaire provincial,47,75.723
1997,Saskatchewan,Exploitation pétrolière et gazière,47,34.658
1997,Saskatchewan,Transports,47,5.757
1997,Saskatchewan,Industrie lourde,47,2.734
1997,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,1.013
1997,Saskatchewan,Bâtiments,47,3.317
1997,Saskatchewan,Déchets et autres,47,1.259
1997,Saskatchewan,Agriculture,47,11.932
1997,Yukon,Inventaire territorial,60,0.546
1997,Yukon,Exploitation pétrolière et gazière,60,0.132
1997,Yukon,Transports,60,0.201
1997,Yukon,Industrie lourde,60,0.018
1997,Yukon,"Fabrication légère, construction et ressources forestières",60,0.016
1997,Yukon,Bâtiments,60,0.065
1997,Yukon,Déchets et autres,60,0.024
1997,Yukon,Agriculture,60,0.008
1998,Alberta,Inventaire provincial,48,221.767
1998,Alberta,Exploitation pétrolière et gazière,48,95.378
1998,Alberta,Transports,48,18.838
1998,Alberta,Industrie lourde,48,16.64
1998,Alberta,"Fabrication légère, construction et ressources forestières",48,4.042
1998,Alberta,Bâtiments,48,14.133
1998,Alberta,Déchets et autres,48,2.579
1998,Alberta,Agriculture,48,19.171
1998,Colombie-Britannique,Inventaire provincial,59,61.186
1998,Colombie-Britannique,Exploitation pétrolière et gazière,59,12.187
1998,Colombie-Britannique,Transports,59,18.886
1998,Colombie-Britannique,Industrie lourde,59,9.05
1998,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,3.795
1998,Colombie-Britannique,Bâtiments,59,8.068
1998,Colombie-Britannique,Déchets et autres,59,2.877
1998,Colombie-Britannique,Agriculture,59,2.694
